city,years,area,rooms,avg_heat_per_m,floor,building_type,heating_type,installation,price
Vilnius,2006,56,2,"21,84",4,Blokinis,Centriniskolektorinis,Įrengtas,199000
Vilnius,2018,48,2,"12,00",1,Mūrinis,Centriniskolektorinis,Įrengtas,149000
Palanga,1990,21,1,,2,Mūrinis,Elektra,Įrengtas,52500
Palanga,1990,22,1,,2,Mūrinis,Elektra,Įrengtas,55000
Palanga,1990,22,1,,2,Mūrinis,Elektra,Įrengtas,55000
Šalčininkų r. sav.,1974,44,2,,2,Mūrinis,Kietukuru,Įrengtas,46000
Kupiškio m.,1992,"66,55",3,,5,Mūrinis,Centrinis,Įrengtas,23500
Palanga,2020,"64,9",3,,1,Mūrinis,Elektra,Įrengtas,269000
Vilnius,1960,100,4,,1,Mūrinis,Kita,Įrengtas,320000
Palanga,2021,"62,86",3,,1,Mūrinis,Elektra,Įrengtas,189000
Palanga,2017,"62,58",4,,1,Mūrinis,Dujinis,Įrengtas,270000
Klaipėda,1961,11,1,,2,Mūrinis,Centrinis,Įrengtas,21000
Palanga,2000,24,1,,2,Mūrinis,Dujinis,Įrengtas,90000
Kauno r. sav.,1988,"39,99",2,,4,Blokinis,Centrinis,Įrengtas,49900
Klaipėda,1950,"81,72",3,,3,Mūrinis,Centrinis,Įrengtas,250000
Kaunas,1992,51,2,"11,73",5,Mūrinis,Centrinis,Įrengtas,74990
Kalvarijos m.,1953,"76,62",3,,1,Mūrinis,Centrinis,Įrengtas,13700
Kauno r. sav.,1974,"66,44",3,,4,Mūrinis,Centrinis,Įrengtas,87000
Vilnius,1974,"46,6",2,,5,Blokinis,Centrinis,DalinėapdailaNAUDINGAInterjerodizaineriai,73500
Klaipėda,1988,160,6,,2,Mūrinis,Centrinis,Įrengtas,400000
Klaipėda,1968,20,1,,1,Mūrinis,Centrinis,Įrengtas,34000
Klaipėda,1970,70,3,,1,Mūrinis,Centrinis,Įrengtas,69000
Šiauliai,1956,"148,05",4,,3,Mūrinis,Kita,Įrengtas,179000
Klaipėda,2008,"73,83",3,,1,Mūrinis,Centriniskolektorinis,Įrengtas,145000
Molėtų r. sav.,1976,"42,44",2,,1,Mūrinis,Kietukuru,Įrengtas,14500
Šiauliai,1971,"47,37",3,"26,05",4,Blokinis,Centrinis,Įrengtas,41900
Vilnius,1940,"22,26",1,,1,Mūrinis,"Elektra,dujinis",Įrengtas,38000
Vilnius,1969,"113,64",4,,1,Mūrinis,Dujinis,Įrengtas,149000
Vilnius,1969,"106,51",4,,2,Mūrinis,Dujinis,Įrengtas,205000
Kaunas,1974,"44,33",2,"16,85",5,Blokinis,Centrinis,Įrengtas,69900
Birštono m.,1981,60,2,,1,Mūrinis,Centrinis,Įrengtas,63000
Marijampolės m.,1980,61,3,,1,Blokinis,Centrinis,Įrengtas,69000
Marijampolės m.,1981,60,3,,1,Blokinis,Centrinis,Įrengtas,72000
Kaunas,1974,45,2,,5,Blokinis,Centrinis,Įrengtas,47500
Panevėžio r. sav.,1976,"82,31",3,,1,Mūrinis,Dujinis,Įrengtas,79000
Vilnius,1975,20,1,,1,Mūrinis,Centrinis,Įrengtas,50000
Vilnius,1982,12,1,"8,40",1,Mūrinis,Centrinis,Įrengtas,27000
Birštono m.,2020,52,3,,1,Mūrinis,Dujinis,Įrengtas,139900
Klaipėda,1973,68,3,,7,Mūrinis,Centrinis,Įrengtas,65000
Rietavo m.,1974,"74,75",3,,1,Mūrinis,Centrinis,Įrengtas,109999
Kazlų Rūdos m.,1970,36,2,,2,Mūrinis,Centrinis,Įrengtas,23999
Rietavo m.,1970,42,2,,1,Mūrinis,Kietukuru,Įrengtas,22999
Klaipėda,2011,97,4,,3,Monolitinis,Centriniskolektorinis,Įrengtas,158000
Klaipėda,2011,"96,93",4,,3,Monolitinis,Centriniskolektorinis,Įrengtas,158000
Vilnius,1658,"61,17",3,"51,38",1,Mūrinis,Centrinis,Įrengtas,77000
Kaunas,1912,"70,33",3,,2,Mūrinis,Dujinis,Įrengtas,129900
Varėnos m.,1971,51,2,,3,Mūrinis,Centrinis,Įrengtas,31800
Akmenės r. sav.,1975,"64,5",3,,2,Blokinis,Centrinis,Įrengtas,32000
Klaipėda,2008,57,2,,2,Mūrinis,Centriniskolektorinis,Įrengtas,128000
Klaipėda,2008,57,2,,2,Mūrinis,Centriniskolektorinis,Įrengtas,124990
Kaunas,1980,18,1,"6,84",2,Mūrinis,Centrinis,Įrengtas,22350
Klaipėda,2007,95,4,,7,Monolitinis,Centriniskolektorinis,Įrengtas,250000
Klaipėda,2007,95,4,,7,Monolitinis,Centriniskolektorinis,Įrengtas,250000
Vilnius,1960,"56,25",2,"25,88",4,Mūrinis,Centrinis,Įrengtas,190000
Klaipėda,1990,100,4,,2,Mūrinis,Dujinis,Įrengtas,148000
Tauragės m.,1950,"50,31",3,,2,Medinis,Elektra,Įrengtas,30000
Tauragės m.,1970,29,1,,5,Mūrinis,Centrinis,Įrengtas,27500
Vilnius,2021,71,3,,3,Mūrinis,Centriniskolektorinis,Įrengtas,135000
Vilnius,2020,"44,77",2,,11,Blokinis,Centriniskolektorinis,Įrengtas,129900
Vilnius,1979,"51,81",2,"18,13",4,Mūrinis,"Centrinis,centriniskolektorinis",Įrengtas,119999
Vilnius,2020,"33,07",1,,2,Mūrinis,Centriniskolektorinis,Įrengtas,80000
Vilnius,1994,"31,4",1,"18,84",12,Mūrinis,Centrinis,Įrengtas,30500
Vilnius,2003,56,2,"26,32",4,Mūrinis,Centriniskolektorinis,Įrengtas,189000
Vilnius,2003,56,2,"26,32",4,Mūrinis,Centriniskolektorinis,Įrengtas,189000
Vilnius,1940,62,3,,2,Karkasinis,"Dujinis,kita",Įrengtas,139000
Vilnius,1940,137,4,,3,Mūrinis,Dujinis,Įrengtas,350000
Klaipėda,1979,54,2,,1,Mūrinis,Centrinis,Įrengtas,65500
Vilnius,1968,"77,87",4,"9,34",4,Blokinis,Centrinis,Įrengtas,127000
Klaipėda,1971,61,3,,5,Blokinis,Centrinis,Įrengtas,63000
Vilnius,1974,"63,6",3,,2,Blokinis,Centrinis,Įrengtas,92000
Palanga,1992,25,1,,1,Mūrinis,Elektra,Įrengtas,60000
Lazdijų m.,1964,"20,17",1,,2,Mūrinis,Kietukuru,Įrengtas,2500
Klaipėda,2014,"58,92",2,,3,Mūrinis,Centriniskolektorinis,Įrengtas,310000
Klaipėda,1910,"142,9",4,,2,Mūrinis,Centrinis,Įrengtas,195000
Raseinių m.,1975,65,3,,2,Mūrinis,Centrinis,Įrengtas,38500
Raseinių r. sav.,1970,1,1,,4,Mūrinis,Centrinis,Įrengtas,30000
Molėtų r. sav.,1984,"60,55",3,,2,Mūrinis,Kietukuru,Įrengtas,27000
Klaipėda,1968,26,1,,4,Mūrinis,Centriniskolektorinis,Įrengtas,42500
Klaipėda,1976,78,3,,1,Mūrinis,Centriniskolektorinis,Įrengtas,99000
Klaipėda,1976,78,3,,1,Mūrinis,Centriniskolektorinis,Įrengtas,99000
Neringos m.,1930,"28,38",1,,2,Mūrinis,"Elektra,kita",Įrengtas,199900
Klaipėda,1985,78,4,,1,Blokinis,Centrinis,Įrengtas,85000
Kaunas,1990,56,3,,1,Rąstinis,Dujinis,Įrengtas,75900
Kaunas,1990,56,3,,1,Rąstinis,Dujinis,Įrengtas,75900
Vilnius,1967,"44,5",2,"23,59",5,Blokinis,Centrinis,Įrengtas,83000
Kėdainių r. sav.,1850,52,2,,3,Mūrinis,"Elektra,kietukuru,kita",Įrengtas,29000
Palanga,1996,"63,54",2,,1,Mūrinis,"Dujinis,kietukuru",Įrengtas,210000
Elektrėnų m.,1985,"61,59",3,,2,Blokinis,Centrinis,Įrengtas,62000
Vilnius,2021,51,3,,4,Mūrinis,Centrinis,Įrengtas,175000
Vilnius,2018,50,3,"6,50",4,Monolitinis,Centriniskolektorinis,Įrengtas,125000
Palanga,1985,"50,46",2,,2,Mūrinis,Centriniskolektorinis,Įrengtas,92000
Kaunas,1972,"46,2",2,,5,Blokinis,Centrinis,Įrengtas,55000
Vilnius,1972,"20,36",1,,4,Blokinis,Centrinis,Įrengtas,25000
Klaipėda,1968,"26,59",1,,2,Mūrinis,Centrinis,Įrengtas,42000
Kupiškio m.,1932,"61,45",3,,1,Rąstinis,Kietukuru,Įrengtas,9400
Biržų m.,1938,63,3,,1,Mūrinis,Kietukuru,Įrengtas,29400
Varėnos m.,1988,78,4,,5,Mūrinis,Centrinis,Įrengtas,53500
Vilnius,2006,"41,7",1,,6,Mūrinis,Centriniskolektorinis,Įrengtas,73000
Vilnius,1940,"49,04",2,"45,12",4,Mūrinis,Centrinis,Įrengtas,164900
Klaipėda,2008,50,2,,19,Monolitinis,Centriniskolektorinis,Įrengtas,124990
Šiaulių r. sav.,1983,"68,59",3,,1,Blokinis,Kita,Įrengtas,15700
Panevėžys,1968,"44,32",2,,5,Blokinis,Centrinis,Įrengtas,43000
Vilnius,1962,45,2,,5,Blokinis,Centrinis,Įrengtas,81500
Klaipėda,2020,"57,21",2,,1,Mūrinis,Kita,Įrengtas,125000
Kaunas,1960,44,2,,4,Blokinis,Centrinis,Įrengtas,70000
Kaunas,1963,44,2,,2,Blokinis,Centrinis,Įrengtas,70000
Varėnos m.,1979,57,2,,4,Mūrinis,"Centrinis,kietukuru",Įrengtas,37000
Klaipėda,1965,"54,8",3,,5,Mūrinis,Centriniskolektorinis,Įrengtas,65500
Vilnius,1984,17,1,"11,05",0,Mūrinis,"Centrinis,elektra,kita",Įrengtas,22500
Panevėžys,1970,"48,83",2,"28,81",1,Mūrinis,Centrinis,Įrengtas,53000
Marijampolės m.,1981,"57,8",3,,5,Blokinis,Centrinis,Įrengtas,55000
Vilnius,1985,69,4,,1,Mūrinis,Elektra,Įrengtas,122000
Vilnius,1985,69,4,,1,Mūrinis,Elektra,Įrengtas,122000
Vilnius,2007,36,1,"11,88",8,Mūrinis,Centriniskolektorinis,Įrengtas,93600
Kauno r. sav.,2022,64,3,,1,Mūrinis,Dujinis,Įrengtas,70400
Kauno r. sav.,2021,61,3,,1,Mūrinis,Dujinis,DalinėapdailaNAUDINGAInterjerodizaineriai,70400
Kauno r. sav.,2021,61,3,,1,Mūrinis,Dujinis,DalinėapdailaNAUDINGAInterjerodizaineriai,70400
Kauno r. sav.,2021,64,3,,1,Mūrinis,Dujinis,DalinėapdailaNAUDINGAInterjerodizaineriai,70400
Kauno r. sav.,2021,64,3,,1,Mūrinis,Dujinis,DalinėapdailaNAUDINGAInterjerodizaineriai,70400
Kauno r. sav.,2022,"55,56",3,,2,Mūrinis,Dujinis,Įrengtas,66600
Kauno r. sav.,2021,"55,5",3,,2,Mūrinis,Dujinis,DalinėapdailaNAUDINGAInterjerodizaineriai,66600
Telšių m.,1971,"41,61",2,,1,Rąstinis,Kita,Įrengtas,27900
Raseinių m.,1975,16,1,,5,Blokinis,Centrinis,Įrengtas,9500
Raseinių m.,1976,71,4,,5,Mūrinis,Centrinis,Įrengtas,45000
Vilnius,1968,18,1,"8,10",3,Mūrinis,Centrinis,Įrengtas,31000
Klaipėda,1985,77,3,,3,Blokinis,Centrinis,Įrengtas,77000
Vilnius,2021,"48,68",3,,1,Mūrinis,Dujinis,Įrengtas,139500
Vilnius,1914,83,2,,3,Mūrinis,"Elektra,kita",Įrengtas,297000
Vilnius,2008,"59,26",2,"16,59",2,Blokinis,Centriniskolektorinis,Įrengtas,136500
Šakių m.,1949,69,3,,2,Mūrinis,Centrinis,Įrengtas,31000
Jonavos r. sav.,1976,37,1,,2,Blokinis,Centrinis,Įrengtas,15000
Palanga,1970,30,1,,4,Mūrinis,Elektra,Įrengtas,150000
Kaunas,1991,"35,81",1,"25,07",8,Monolitinis,Centrinis,Įrengtas,55000
Vilnius,1940,141,4,,1,Mūrinis,Dujinis,Įrengtas,700000
Šiauliai,1970,"49,97",2,"23,99",4,Blokinis,Centrinis,Įrengtas,55500
Alytus,1981,52,2,,1,Mūrinis,Centrinis,Įrengtas,53800
Marijampolės m.,1979,"55,43",2,,1,Mūrinis,Centrinis,Įrengtas,16500
Vilnius,2006,55,2,,5,Mūrinis,Centriniskolektorinis,Įrengtas,142000
Klaipėda,1965,43,2,,3,Mūrinis,Centrinis,Įrengtas,74999
Lazdijų m.,1982,"43,31",2,,2,Mūrinis,Centrinis,Įrengtas,15000
Klaipėda,1936,"86,66",3,,2,Mūrinis,Centriniskolektorinis,Įrengtas,200000
Palanga,1992,72,3,,2,Mūrinis,Centrinis,Įrengtas,120000
Palanga,1992,72,3,,2,Mūrinis,Centrinis,Įrengtas,120000
Palanga,1992,72,3,,2,Mūrinis,Centrinis,Įrengtas,120000
Palanga,1970,27,1,,4,Blokinis,Centrinis,Įrengtas,69000
Utenos m.,1977,"65,3",3,,2,Mūrinis,Centrinis,Įrengtas,49900
Kelmės m.,1995,"49,73",2,,4,Mūrinis,Centrinis,Įrengtas,27000
Kaunas,1972,"75,25",4,"39,13",3,Mūrinis,Centrinis,Įrengtas,86199
Klaipėda,1990,78,3,,1,Blokinis,Centrinis,Įrengtas,63000
Vilnius,2020,"35,05",1,,3,Mūrinis,Dujinis,Įrengtas,93000
Vilnius,1967,88,4,"28,16",5,Mūrinis,Centriniskolektorinis,Įrengtas,263000
Kaunas,1910,115,4,,2,Mūrinis,Centriniskolektorinis,Įrengtas,270000
Panevėžys,1968,"43,33",2,"29,46",3,Mūrinis,Centrinis,Įrengtas,82000
Panevėžys,2007,"70,62",3,"25,42",5,Blokinis,Centrinis,Įrengtas,107900
Kaunas,1984,"52,03",2,"30,70",1,Mūrinis,Centrinis,Įrengtas,53000
Panevėžys,1982,66,3,,4,Mūrinis,Centrinis,Įrengtas,64000
Palanga,2020,35,2,,2,Mūrinis,Elektra,Įrengtas,120000
Palanga,2020,36,2,,2,Mūrinis,Elektra,Įrengtas,120000
Vilnius,2005,57,2,"17,10",6,Mūrinis,Centriniskolektorinis,Įrengtas,185000
Šiauliai,1989,"32,9",1,"19,41",4,Blokinis,Centrinis,Įrengtas,32900
Kaunas,1958,"152,92",5,"96,34",5,Mūrinis,Centrinis,Įrengtas,312000
Tauragės r. sav.,1960,46,2,,1,Medinis,Kietukuru,Įrengtas,17500
Palanga,1985,51,2,,1,Mūrinis,Centriniskolektorinis,Įrengtas,93000
Šiauliai,1971,"30,07",1,"13,83",2,Blokinis,Centrinis,Įrengtas,33900
Kaunas,1978,51,2,"17,34",9,Blokinis,Centrinis,Įrengtas,66500
Akmenės r. sav.,1970,"44,36",2,,1,Blokinis,Centrinis,Įrengtas,19000
Vilnius,2007,"108,11",4,,11,Monolitinis,Centriniskolektorinis,Įrengtas,350000
Vilnius,2007,"108,11",3,,11,Monolitinis,Centriniskolektorinis,Įrengtas,350000
Klaipėda,2022,"87,83",4,,6,Mūrinis,Centriniskolektorinis,Įrengtas,139650
Klaipėda,2022,"63,23",3,,5,Mūrinis,Centriniskolektorinis,Įrengtas,111284
Klaipėda,2022,"62,83",3,,3,Mūrinis,Centriniskolektorinis,Įrengtas,110580
Klaipėda,2021,"80,95",4,,5,Mūrinis,Centriniskolektorinis,Įrengtas,128711
Klaipėda,2021,"80,63",4,,5,Mūrinis,Centriniskolektorinis,DalinėapdailaNAUDINGAInterjerodizaineriai,128605
Klaipėda,1973,35,2,,3,Mūrinis,Centrinis,Įrengtas,38000
Šilutės m.,1996,43,2,,2,Mūrinis,Centrinis,Įrengtas,33000
Vilnius,1976,"22,35",1,"13,86",1,Blokinis,Centrinis,Įrengtas,46100
Vilnius,1963,"9,42",1,"7,82",2,Mūrinis,Centrinis,Įrengtas,19100
Elektrėnų m.,1971,"50,1",2,,2,Mūrinis,Centrinis,Įrengtas,79000
Klaipėda,1980,33,1,,3,Mūrinis,Centrinis,Įrengtas,51000
Palanga,2008,50,2,,3,Mūrinis,Dujinis,Įrengtas,172000
Šiauliai,1964,"44,51",2,"20,47",5,Blokinis,Centrinis,Įrengtas,39900
Šiauliai,1970,"44,27",2,"23,46",1,Blokinis,Centrinis,Įrengtas,50000
Šiauliai,1992,"43,46",1,"24,34",5,Blokinis,Centrinis,Įrengtas,48500
Panevėžys,1978,50,2,"28,50",1,Mūrinis,Centrinis,Įrengtas,45500
Panevėžys,1981,"36,42",1,"20,40",5,Blokinis,Centrinis,Įrengtas,33500
Kaunas,1966,44,2,"19,80",3,Blokinis,Centrinis,Įrengtas,64250
Kauno r. sav.,2021,61,3,,3,Mūrinis,Dujinis,Įrengtas,91500
Druskininkų m.,2017,"56,93",2,,5,Monolitinis,Geoterminis,Įrengtas,204948
Vilnius,1940,"118,11",3,,1,Mūrinis,Kita,Įrengtas,229000
Klaipėda,1987,"55,99",2,,4,Blokinis,Centrinis,Įrengtas,73000
Vilnius,2010,136,4,"65,28",4,Mūrinis,Centriniskolektorinis,Įrengtas,660000
Jonavos m.,1966,47,3,,4,Blokinis,Centrinis,Įrengtas,53000
Vilnius,1973,"65,7",3,,3,Mūrinis,Centrinis,Įrengtas,82000
Kaunas,1979,"61,01",3,"38,44",9,Blokinis,Centrinis,Įrengtas,65000
Klaipėda,1965,"52,7",3,,5,Mūrinis,Centriniskolektorinis,Įrengtas,58000
Kretingos m.,1975,"49,68",2,,3,Mūrinis,Centrinis,Įrengtas,53000
Klaipėda,1982,"66,06",3,,9,Mūrinis,Kita,Įrengtas,118000
Vilnius,1982,60,3,"47,40",3,Blokinis,Centrinis,Įrengtas,97000
Vilnius,1981,31,2,,2,Mūrinis,Elektra,Įrengtas,46500
Kauno r. sav.,1964,"42,4",2,,2,Mūrinis,Centrinis,Įrengtas,67000
Elektrėnų m.,1996,"82,12",4,,4,Mūrinis,"Centrinis,centriniskolektorinis",Įrengtas,91000
Vilniaus r. sav.,1940,"58,26",3,,1,Medinis,"Kietukuru,kita",Įrengtas,75000
Molėtų r. sav.,1994,"43,61",2,,2,Rąstinis,Kietukuru,Įrengtas,9500
Palanga,2008,"29,36",1,,1,Mūrinis,Centriniskolektorinis,Įrengtas,120000
Šiauliai,1989,"64,62",3,"43,94",3,Blokinis,Centrinis,Įrengtas,79500
Palanga,2018,33,2,,2,Mūrinis,Elektra,Įrengtas,159000
Šiauliai,1962,"39,86",3,,1,Mūrinis,Dujinis,Įrengtas,36500
Šiauliai,1984,"87,23",4,"44,49",5,Blokinis,Centrinis,Įrengtas,57700
Vilnius,2008,"133,66",4,"61,48",5,Mūrinis,Aeroterminis,Įrengtas,725000
Šiauliai,1969,"30,48",1,"16,46",4,Blokinis,Centrinis,Įrengtas,36000
Jonavos m.,1987,"50,26",2,,3,Blokinis,Centrinis,Įrengtas,41999
Panevėžys,1976,"46,89",2,"27,20",3,Blokinis,Centrinis,Įrengtas,50800
Palanga,1975,"27,9",2,,4,Mūrinis,Centrinis,Įrengtas,52000
Klaipėda,1977,56,2,,2,Mūrinis,Centriniskolektorinis,Įrengtas,97000
Vilnius,1940,"76,16",5,,3,Mūrinis,Elektra,Įrengtas,250000
Palanga,2002,65,2,,2,Mūrinis,Dujinis,Įrengtas,199777
Palanga,2002,65,2,,2,Mūrinis,Dujinis,Įrengtas,199777
Vilnius,1940,70,3,"83,30",2,Mūrinis,Dujinis,Įrengtas,269800
Vilnius,2021,"53,83",2,,7,Mūrinis,Centriniskolektorinis,Įrengtas,100000
Vilnius,2021,"83,87",3,,3,Mūrinis,Centriniskolektorinis,Įrengtas,125000
Klaipėda,1983,61,3,,4,Blokinis,Centrinis,Įrengtas,67000
Joniškio m.,1980,"63,73",3,,4,Blokinis,Centriniskolektorinis,Įrengtas,31000
Palanga,1977,"52,5",2,,2,Mūrinis,Centriniskolektorinis,Įrengtas,98500
Palanga,1990,47,2,,3,Mūrinis,Elektra,Įrengtas,79000
Kauno r. sav.,1997,"106,27",4,,2,Mūrinis,Dujinis,Įrengtas,165000
Jonavos m.,1970,"49,23",2,,2,Mūrinis,Centrinis,Įrengtas,28000
Vilnius,1940,51,3,"43,86",2,Mūrinis,Centrinis,Įrengtas,140000
Panevėžys,1973,"58,92",2,,3,Mūrinis,Centrinis,Įrengtas,85000
Klaipėda,2007,"219,14",4,,1,Mūrinis,Dujinis,Įrengtas,430000
Vilnius,1955,"60,02",2,"45,02",4,Mūrinis,Centrinis,Įrengtas,249000
Palanga,1977,"28,35",1,,4,Mūrinis,Centriniskolektorinis,Įrengtas,79000
Klaipėda,1981,"78,02",4,,4,Mūrinis,Centriniskolektorinis,Įrengtas,68000
Klaipėda,1985,76,3,,5,Blokinis,Centrinis,Įrengtas,59700
Vilnius,1973,"32,4",1,,9,Blokinis,Centrinis,Įrengtas,59000
Vilnius,1940,35,2,"29,40",0,Mūrinis,Centrinis,Įrengtas,49000
Klaipėda,1936,92,3,,3,Mūrinis,Centriniskolektorinis,Įrengtas,185000
Kaunas,1988,"61,5",3,"31,98",3,Blokinis,Centrinis,Įrengtas,69900
Šiauliai,1972,"50,95",2,"32,61",4,Mūrinis,Centrinis,Įrengtas,41850
Klaipėda,1928,46,3,,2,Mūrinis,Dujinis,Įrengtas,86000
Lazdijų m.,1970,"37,16",2,,1,Medinis,Kietukuru,Įrengtas,6500
Vilnius,2021,"71,72",3,,5,Mūrinis,Centriniskolektorinis,Įrengtas,125000
Kaunas,1968,"31,67",2,"18,05",3,Mūrinis,Centrinis,Įrengtas,22100
Šiauliai,1932,28,1,,1,Rąstinis,Kietukuru,Įrengtas,24500
Palanga,1988,44,2,,1,Blokinis,Elektra,Įrengtas,87000
Vilnius,1971,"71,63",3,"43,69",1,Blokinis,Centrinis,Įrengtas,115000
Palanga,1988,66,3,,3,Mūrinis,Elektra,Įrengtas,92000
Mažeikių m.,1972,30,1,,5,Blokinis,Centrinis,Įrengtas,29500
Palanga,1989,52,2,,3,Mūrinis,Centrinis,Įrengtas,76000
Akmenės r. sav.,1969,"29,07",1,,2,Blokinis,Centriniskolektorinis,Įrengtas,12000
Kelmės m.,1982,"64,05",3,,5,Blokinis,Centriniskolektorinis,Įrengtas,38000
Mažeikių r. sav.,1986,54,2,,2,Mūrinis,Centrinis,Įrengtas,16900
Vilnius,1990,93,3,"62,31",2,Monolitinis,Kita,Įrengtas,119500
Vilnius,1976,36,2,,1,Mūrinis,Kita,Įrengtas,47000
Klaipėda,1900,"58,5",2,,2,Mūrinis,Centrinis,Įrengtas,135000
Druskininkų m.,2017,39,1,,1,Mūrinis,Centrinis,Įrengtas,47000
Druskininkų m.,2017,73,2,,1,Mūrinis,Centrinis,Įrengtas,99000
Šiauliai,1946,81,3,,2,Mūrinis,Dujinis,Įrengtas,65300
Vilnius,1961,48,2,"34,08",1,Mūrinis,Centrinis,Įrengtas,71000
Akmenės m.,1968,"49,06",2,,1,Mūrinis,Centriniskolektorinis,Įrengtas,12000
Klaipėda,1980,52,2,,8,Blokinis,Centrinis,Įrengtas,59000
Vilniaus r. sav.,2016,"69,79",3,,2,Mūrinis,Dujinis,Įrengtas,144777
Palanga,2019,"55,44",3,,5,Mūrinis,Centriniskolektorinis,Įrengtas,149700
Vilnius,1975,64,3,,1,Blokinis,Centrinis,Įrengtas,76900
Vilniaus r. sav.,2016,"52,6",2,,1,Mūrinis,Dujinis,Įrengtas,108800
Akmenės r. sav.,1970,"30,2",1,,3,Blokinis,Centrinis,Įrengtas,12000
Klaipėda,1987,106,4,,3,Mūrinis,Centriniskolektorinis,Įrengtas,245000
Druskininkų m.,1975,"33,16",1,,3,Mūrinis,Centrinis,Įrengtas,17500
Druskininkų m.,1966,"15,34",1,,3,Blokinis,Centrinis,Įrengtas,4200
Palanga,1996,76,3,,3,Mūrinis,Dujinis,Įrengtas,230000
Mažeikių m.,1930,75,3,,3,Mūrinis,Centrinis,Įrengtas,90000
Vilnius,2021,"34,89",2,,2,Mūrinis,Dujinis,Įrengtas,98500
Vilnius,2004,277,6,"171,74",20,Mūrinis,Centriniskolektorinis,Įrengtas,900000
Ukmergės m.,1961,42,2,,4,Mūrinis,Centriniskolektorinis,Įrengtas,36500
Vilnius,1984,48,2,"22,08",5,Blokinis,Centrinis,Įrengtas,95000
Vilnius,1992,48,2,"22,08",5,Blokinis,Centrinis,Įrengtas,95500
Klaipėda,1983,78,3,,4,Blokinis,Centrinis,Įrengtas,81000
Vilnius,1940,"89,83",5,,2,Mūrinis,"Dujinis,kietukuru",Įrengtas,269400
Klaipėda,1979,"78,93",3,,3,Mūrinis,Centrinis,Įrengtas,170000
Alytus,1996,"80,53",3,,4,Monolitinis,Centrinis,Įrengtas,77900
Šiauliai,1969,"44,35",2,"25,72",4,Blokinis,Centrinis,Įrengtas,55000
Panevėžys,2017,132,3,,1,Mūrinis,Dujinis,Įrengtas,135000
Panevėžys,1950,17,1,,2,Rąstinis,Elektra,Įrengtas,11000
Klaipėda,2009,108,4,,4,Mūrinis,Centriniskolektorinis,Įrengtas,239000
Vilnius,1900,151,3,,3,Mūrinis,"Elektra,dujinis",Įrengtas,260000
Šiauliai,1969,"29,1",1,"16,88",2,Blokinis,Centrinis,Įrengtas,34000
Kaunas,2009,"56,87",2,,1,Mūrinis,Dujinis,Įrengtas,139700
Vilnius,1940,20,1,,1,Medinis,Kietukuru,Įrengtas,35000
Palanga,2002,48,2,,1,Mūrinis,Elektra,Įrengtas,127000
Akmenės r. sav.,1975,"47,25",2,,1,Blokinis,Centrinis,Įrengtas,21900
Šiauliai,1966,"61,7",3,"30,23",1,Blokinis,Centrinis,Įrengtas,63000
Klaipėda,2006,"94,33",3,,3,Mūrinis,Centriniskolektorinis,Įrengtas,150000
Klaipėda,1992,112,4,,1,Mūrinis,Dujinis,Įrengtas,158000
Vilnius,1940,137,4,,2,Mūrinis,Dujinis,Įrengtas,350000
Palanga,1970,64,3,,4,Blokinis,Centrinis,Įrengtas,160000
Akmenės r. sav.,1970,"47,06",2,,4,Blokinis,Centrinis,Įrengtas,24000
Alytus,1980,"66,51",3,,3,Mūrinis,Centrinis,Įrengtas,54999
Klaipėda,2004,112,4,,2,Mūrinis,Centriniskolektorinis,Įrengtas,160000
Kupiškio m.,1973,44,2,,1,Mūrinis,Kietukuru,Įrengtas,23900
Kaunas,1925,46,2,,2,Medinis,Dujinis,Įrengtas,15000
Akmenės r. sav.,1967,"43,49",2,,3,Mūrinis,Centriniskolektorinis,Įrengtas,14000
Kaunas,1984,61,3,"34,77",4,Blokinis,Centrinis,Įrengtas,70000
Vilnius,1998,"108,8",4,"43,52",5,Mūrinis,Centriniskolektorinis,Įrengtas,175000
Klaipėda,1990,52,2,,5,Mūrinis,Centrinis,Įrengtas,51000
Klaipėda,1985,78,4,,2,Blokinis,Centrinis,Įrengtas,72000
Vilnius,1940,79,2,,1,Medinis,"Kietukuru,kita",Įrengtas,70000
Palanga,2016,155,6,,2,Mūrinis,Dujinis,Įrengtas,450000
Palanga,2016,80,3,,1,Mūrinis,Dujinis,Įrengtas,320000
Kaunas,1961,31,2,"16,74",1,Mūrinis,Centrinis,Įrengtas,49000
Klaipėda,1987,78,3,,1,Blokinis,Centrinis,Įrengtas,73500
Šiauliai,1960,50,2,"42,50",2,Mūrinis,Centrinis,Įrengtas,79500
Joniškio m.,1925,"32,95",2,,1,Rąstinis,Kietukuru,Įrengtas,11200
Kelmės r. sav.,1966,45,2,,2,Mūrinis,Kietukuru,Įrengtas,15000
Klaipėda,1968,"26,27",1,,2,Mūrinis,Centrinis,Įrengtas,42000
Klaipėda,1930,160,6,,1,Mūrinis,Centrinis,Įrengtas,220000
Vilnius,2018,56,3,"7,28",4,Monolitinis,Centrinis,Įrengtas,130000
Šiaulių r. sav.,1927,"21,88",1,,2,Medinis,Kietukuru,Įrengtas,4000
Vilnius,1984,18,1,"11,70",3,Mūrinis,Centrinis,Įrengtas,54000
Vilnius,1952,"204,12",5,,5,Mūrinis,Dujinis,Įrengtas,498000
